Time:User:UserPos:UserRHPos:UserLHPos:UserPosToque:UserMaoDeToque:UserTouchType:UserAction:HoverUnityName:HoverObjectType:NQuadToSelect:NCircToSelect:LastCollidingObj:HandCubePos
0.9981:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.8, 0.9, 0.8):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1196.7594:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 0.9, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1196.7594:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 0.9, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1213.7167:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 0.9, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1213.7167:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 0.9, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1230.6685:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 0.9, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1230.6685:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 0.9, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1246.6264:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 0.9, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1246.6264:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 0.9, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1263.5814:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1263.5814:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1280.0514:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1280.0514:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1297.0077:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1297.0077:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1313.9611:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1313.9611:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1331.9126:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1331.9126:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1347.8709:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1347.8709:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1364.8251:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1364.8251:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1382.3127:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1382.3127:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1398.2696:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1398.2696:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1415.231:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1415.231:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1432.1801:User 1:(0.5, 0.8, 0.6):(0.9, 1.0, 0.8):(0.6, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1432.1801:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.6, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1449.1333:User 1:(0.5, 0.8, 0.6):(0.9, 1.0, 0.8):(0.6, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1449.1333:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.6, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1466.0909:User 1:(0.5, 0.8, 0.6):(0.9, 1.0, 0.8):(0.6, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1466.0909:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.6, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1483.0431:User 1:(0.5, 0.8, 0.6):(0.9, 1.0, 0.9):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1483.0431:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1499.9984:User 1:(0.5, 0.8, 0.6):(0.9, 1.0, 0.9):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1499.9984:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1516.953:User 1:(0.5, 0.8, 0.6):(0.9, 1.0, 0.9):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1516.953:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1532.91:User 1:(0.5, 0.8, 0.6):(0.9, 1.0, 0.9):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1532.91:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1549.8652:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1549.8652:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1566.8197:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1566.8197:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1583.7734:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1583.7734:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1600.7289:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1600.7289:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1617.6882:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.4, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1617.6882:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1634.6382:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.4, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1634.6382:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1650.5951:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.4, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1650.5951:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1668.5476:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.4, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1668.5476:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1684.5039:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.4, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1684.5039:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.7):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1702.457:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1702.457:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1718.4141:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1718.4141:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1736.3668:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1736.3668:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1752.3231:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1752.3231:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1769.2776:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1769.2776:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1786.236:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1786.236:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1803.1888:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1803.1888:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1820.1419:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1820.1419:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1840.0897:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.3, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1840.0897:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1854.0566:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.3, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1854.0566:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1870.0081:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.3, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1870.0081:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1886.9639:User 1:(0.5, 0.8, 0.7):(0.9, 1.0, 0.9):(0.3, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1886.9639:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1903.9173:User 1:(0.5, 0.8, 0.7):(0.8, 1.0, 0.9):(0.2, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1903.9173:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1920.8732:User 1:(0.5, 0.8, 0.7):(0.8, 1.0, 0.9):(0.2, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1920.8732:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1937.8273:User 1:(0.5, 0.8, 0.7):(0.8, 1.0, 0.9):(0.2, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1937.8273:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1954.7822:User 1:(0.5, 0.8, 0.7):(0.8, 1.0, 0.9):(0.2, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1954.7822:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, 0.5):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1971.7423:User 1:(0.5, 0.8, 0.7):(0.8, 1.0, 0.9):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1971.7423:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1987.6936:User 1:(0.5, 0.8, 0.7):(0.8, 1.0, 0.9):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1987.6936:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2004.649:User 1:(0.5, 0.8, 0.7):(0.8, 1.0, 0.9):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2004.649:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2022.6005:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.9):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2022.6005:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2038.5592:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.9):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2038.5592:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2055.5124:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.9):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2055.5124:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2072.4668:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.9):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2072.4668:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2089.4231:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2089.4231:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2106.3767:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2106.3767:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2123.3316:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2123.3316:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2140.2858:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2140.2858:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2157.2432:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2157.2432:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2173.2:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2173.2:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2190.1527:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2190.1527:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2208.1056:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2208.1056:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.4):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2224.0614:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2224.0614:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2241.0224:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2241.0224:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2257.971:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2257.971:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2274.9253:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2274.9253:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2291.8864:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2291.8864:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2307.8379:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2307.8379:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2325.7896:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2325.7896:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2342.2602:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2342.2602:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2359.2146:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2359.2146:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
2376.1692:User 1:(0.5, 0.8, 0.6):(0.8, 1.0, 0.8):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2376.1692:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
