Time:User:UserPos:UserRHPos:UserLHPos:UserPosToque:UserMaoDeToque:UserTouchType:UserAction:HoverUnityName:HoverObjectType:NQuadToSelect:NCircToSelect:LastCollidingObj:HandCubePos
0.9969:User 1:(0.5, 0.8, 0.6):(0.9, 0.8, 0.7):(0.8, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
976.4574:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
993.462:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.7):(0.7, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
993.462:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1009.5809:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.7):(0.7, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1009.5809:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1026.5698:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.7):(0.7, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1026.5698:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1044.1387:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.7):(0.7, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1044.1387:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.7, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1060.095:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.7):(0.6, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1060.095:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.6, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1077.0506:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.7):(0.6, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1077.0506:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.6, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1094.0048:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.7):(0.6, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1094.0048:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.6, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1111.0411:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.7):(0.6, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1111.0411:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.6, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1128.0244:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.7):(0.6, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1128.0244:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.6, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1144.77:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.5, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1144.77:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1161.9057:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.5, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1161.9057:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1178.9765:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.5, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1178.9765:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1194.8781:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.5, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1194.8781:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1211.8996:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.5, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1211.8996:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1228.9199:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.5, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1228.9199:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1245.6262:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.5, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1245.6262:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.5, 0.9, 0.7):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1262.6562:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.4, 1.0, 0.6):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1262.6562:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.6):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1279.714:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.4, 1.0, 0.6):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1279.714:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.6):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1296.0367:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.4, 1.0, 0.6):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1296.0367:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.6):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1313.0142:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.4, 1.0, 0.6):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1313.0142:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.6):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1329.9478:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.6):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1329.9478:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1346.5421:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.6):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1346.5421:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1363.5622:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.6):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1363.5622:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1380.4511:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.6):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1380.4511:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1397.5737:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.6):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1397.5737:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1414.4577:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.6):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1414.4577:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1431.4764:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.6):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1431.4764:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1447.4966:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.6):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1447.4966:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1465.384:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.6):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1465.384:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.6):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1481.3417:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1481.3417:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1498.4644:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1498.4644:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1515.4577:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1515.4577:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1531.5364:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1531.5364:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1549.4895:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1549.4895:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1565.6134:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1565.6134:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1582.735:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1582.735:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1599.9183:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1599.9183:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1616.853:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 1.0, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1616.853:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1632.9185:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1632.9185:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1650.0446:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1650.0446:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1667.1145:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1667.1145:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1684.1987:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1684.1987:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1700.1322:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1700.1322:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1718.0839:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1718.0839:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1735.0408:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1735.0408:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1750.9947:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.5):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1750.9947:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.5):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1767.9517:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1767.9517:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1784.9736:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1784.9736:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1801.9662:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1801.9662:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1818.9868:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1818.9868:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1834.8787:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1834.8787:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1851.9862:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1851.9862:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1868.9023:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1868.9023:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1885.9087:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1885.9087:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1902.9168:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1902.9168:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1919.9395:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1919.9395:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1936.828:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1936.828:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1952.9806:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1952.9806:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1969.9794:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1969.9794:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
1986.9877:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
1986.9877:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2003.9979:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2003.9979:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2020.955:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2020.955:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2036.9428:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2036.9428:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2054.9172:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2054.9172:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2070.9573:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2070.9573:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2089.0047:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2089.0047:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2104.9632:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2104.9632:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2121.9152:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2121.9152:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2138.8694:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2138.8694:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2155.8931:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2155.8931:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2171.7823:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2171.7823:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2189.7339:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2189.7339:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2205.8214:User 1:(0.5, 0.8, 0.6):(1.0, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2205.8214:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2222.9764:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2222.9764:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2239.9931:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2239.9931:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
2256.9469:User 1:(0.5, 0.8, 0.6):(0.9, 0.9, 0.8):(0.3, 0.9, 0.4):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
2256.9469:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 0.9, 0.4):PosTouchU2:right:::null::5:6:null:(0.2, 0.9, -0.4)
