Time:User:UserPos:UserRHPos:UserLHPos:UserPosToque:UserMaoDeToque:UserTouchType:UserAction:HoverUnityName:HoverObjectType:NQuadToSelect:NCircToSelect:LastCollidingObj:HandCubePos
1.9922:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1196.0418:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1196.0418:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.6):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1212.1288:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1212.1288:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.6):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1229.0779:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1229.0779:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.6):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1246.081:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1246.081:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.6):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1263.0206:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1263.0206:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.6):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1280.1155:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1280.1155:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.6):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1296.076:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1296.076:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.6):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1313.0957:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1313.0957:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.6):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1329.9852:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1329.9852:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.6):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1346.942:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1346.942:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.6):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1363.9205:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1363.9205:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.6):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1380.8589:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1380.8589:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.6):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1397.8031:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1397.8031:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.2, 0.9, -0.4)
1414.7945:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1414.7945:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.4):right:drag::null::5:6:null:(0.2, 0.8, 0.4)
1431.4516:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1431.4516:User 2:(0.4, 0.8, 0.4):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1448.4905:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1448.4905:User 2:(0.4, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1465.4473:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1465.4473:User 2:(0.4, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1482.605:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1482.605:User 2:(0.4, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1499.6639:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1499.6639:User 2:(0.4, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1515.6213:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1515.6213:User 2:(0.4, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1532.5701:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1532.5701:User 2:(0.4, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1549.5893:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1549.5893:User 2:(0.4, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1566.479:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1566.479:User 2:(0.4, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1582.7198:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1582.7198:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1599.6788:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1599.6788:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1616.6371:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1616.6371:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1633.9498:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1633.9498:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1650.9282:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1650.9282:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1667.8594:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1667.8594:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1683.8838:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1683.8838:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1700.8172:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1700.8172:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1717.8463:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1717.8463:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1734.7912:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1734.7912:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1751.8046:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1751.8046:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1768.8567:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1768.8567:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1784.9405:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1784.9405:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1802.0549:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1802.0549:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1818.9457:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1818.9457:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1835.9259:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1835.9259:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.2, 0.8, 0.5):right:drag::null::5:6:null:(0.2, 0.8, 0.5)
1852.9196:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1852.9196:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.5):right:drag::null::5:6:null:(0.3, 0.8, 0.5)
1869.875:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1869.875:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::null::5:6:null:(0.3, 0.8, 0.6)
1886.8252:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1886.8252:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::null::5:6:null:(0.3, 0.8, 0.6)
1903.7569:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1903.7569:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::null::5:6:null:(0.3, 0.8, 0.6)
1928.8405:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1928.8405:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
1938.8431:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1938.8431:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
1953.8402:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1953.8402:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
1970.9243:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1970.9243:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
1987.8792:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
1987.8792:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
2004.0335:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2004.0335:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
2021.0743:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2021.0743:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
2038.0861:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2038.0861:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
2054.9977:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2054.9977:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
2071.0071:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2071.0071:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
2089.016:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2089.016:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
2105.0414:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2105.0414:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
2121.9283:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2121.9283:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
2138.99:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2138.99:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.3, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.3, 0.8, 0.6)
2155.9443:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2155.9443:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.4, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
2173.0786:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2173.0786:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.4, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
2189.0355:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2189.0355:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.4, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
2206.9205:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2206.9205:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.4, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
2223.8922:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2223.8922:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.4, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
2240.0073:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2240.0073:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.4, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
2256.9635:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2256.9635:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.4, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
2274.0122:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2274.0122:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.4, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
2290.0333:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
2290.0333:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(0.4, 0.8, 0.6):right:drag::Cylinder2 (UnityEngine.GameObject):circle:5:6:Cylinder2 (UnityEngine.GameObject):(0.4, 0.8, 0.6)
